url_test,prod_url
https://www.resultats-elections.interieur.gouv.fr/telechargements/EssaiPR2022/resultatsT1/027/089/089com.xml,https://www.resultats-elections.interieur.gouv.fr/telechargements/PR2022/resultatsT1/027/089/089com.xml
https://www.resultats-elections.interieur.gouv.fr/telechargements/EssaiPR2022/resultatsT1/027/090/090com.xml,https://www.resultats-elections.interieur.gouv.fr/telechargements/PR2022/resultatsT1/027/090/090com.xml
https://www.resultats-elections.interieur.gouv.fr/telechargements/EssaiPR2022/resultatsT1/028/014/014com.xml,https://www.resultats-elections.interieur.gouv.fr/telechargements/PR2022/resultatsT1/028/014/014com.xml
https://www.resultats-elections.interieur.gouv.fr/telechargements/EssaiPR2022/resultatsT1/028/027/027com.xml,https://www.resultats-elections.interieur.gouv.fr/telechargements/PR2022/resultatsT1/028/027/027com.xml
https://www.resultats-elections.interieur.gouv.fr/telechargements/EssaiPR2022/resultatsT1/028/050/050com.xml,https://www.resultats-elections.interieur.gouv.fr/telechargements/PR2022/resultatsT1/028/050/050com.xml
https://www.resultats-elections.interieur.gouv.fr/telechargements/EssaiPR2022/resultatsT1/028/061/061com.xml,https://www.resultats-elections.interieur.gouv.fr/telechargements/PR2022/resultatsT1/028/061/061com.xml
https://www.resultats-elections.interieur.gouv.fr/telechargements/EssaiPR2022/resultatsT1/028/076/076com.xml,https://www.resultats-elections.interieur.gouv.fr/telechargements/PR2022/resultatsT1/028/076/076com.xml
https://www.resultats-elections.interieur.gouv.fr/telechargements/EssaiPR2022/resultatsT1/032/002/002com.xml,https://www.resultats-elections.interieur.gouv.fr/telechargements/PR2022/resultatsT1/032/002/002com.xml
https://www.resultats-elections.interieur.gouv.fr/telechargements/EssaiPR2022/resultatsT1/032/059/059com.xml,https://www.resultats-elections.interieur.gouv.fr/telechargements/PR2022/resultatsT1/032/059/059com.xml
https://www.resultats-elections.interieur.gouv.fr/telechargements/EssaiPR2022/resultatsT1/032/060/060com.xml,https://www.resultats-elections.interieur.gouv.fr/telechargements/PR2022/resultatsT1/032/060/060com.xml
https://www.resultats-elections.interieur.gouv.fr/telechargements/EssaiPR2022/resultatsT1/032/062/062com.xml,https://www.resultats-elections.interieur.gouv.fr/telechargements/PR2022/resultatsT1/032/062/062com.xml
https://www.resultats-elections.interieur.gouv.fr/telechargements/EssaiPR2022/resultatsT1/032/080/080com.xml,https://www.resultats-elections.interieur.gouv.fr/telechargements/PR2022/resultatsT1/032/080/080com.xml
https://www.resultats-elections.interieur.gouv.fr/telechargements/EssaiPR2022/resultatsT1/044/008/008com.xml,https://www.resultats-elections.interieur.gouv.fr/telechargements/PR2022/resultatsT1/044/008/008com.xml
https://www.resultats-elections.interieur.gouv.fr/telechargements/EssaiPR2022/resultatsT1/044/010/010com.xml,https://www.resultats-elections.interieur.gouv.fr/telechargements/PR2022/resultatsT1/044/010/010com.xml
https://www.resultats-elections.interieur.gouv.fr/telechargements/EssaiPR2022/resultatsT1/044/051/051com.xml,https://www.resultats-elections.interieur.gouv.fr/telechargements/PR2022/resultatsT1/044/051/051com.xml
https://www.resultats-elections.interieur.gouv.fr/telechargements/EssaiPR2022/resultatsT1/044/052/052com.xml,https://www.resultats-elections.interieur.gouv.fr/telechargements/PR2022/resultatsT1/044/052/052com.xml
https://www.resultats-elections.interieur.gouv.fr/telechargements/EssaiPR2022/resultatsT1/044/054/054com.xml,https://www.resultats-elections.interieur.gouv.fr/telechargements/PR2022/resultatsT1/044/054/054com.xml
https://www.resultats-elections.interieur.gouv.fr/telechargements/EssaiPR2022/resultatsT1/044/055/055com.xml,https://www.resultats-elections.interieur.gouv.fr/telechargements/PR2022/resultatsT1/044/055/055com.xml
